Taxon ID,Scientific Name,Common Name,EPBC Threat Status,EPBC Threatened Species Listed Name,EPBC Threatened Species Date Effective,EPBC Act Migratory,Conservation Advice,Class,Order,Family,Genus,Taxon Group,ACT NC Act,Listed Name,NSW TSC Act and FM Act,Listed Name,NT TPWC Act,Listed Name,Qld NC Act,Listed Name,SA NPW Act,Listed Name,Tas. TSP Act,Listed Name,Vic. FFG Act (Advisory Lists),Listed Name,WA WC Act,Listed Name,IUCN Red List,IUCN Red List Listed Names,Australian Capital Territory,New South Wales,Northern Territory,Queensland,South Australia,Tasmania,Victoria,Western Australia,Ashmore and Cartier Islands,Cocos (Keeling) Islands,Christmas Island,Coral Sea Islands,Jervis Bay Territory,Norfolk Island,Heard and McDonald Islands,Australian Antarctic Territory,Commonwealth Marine Area
86431,Androcalva perkinsiana,Headland Commersonia,Critically Endangered,Androcalva perkinsiana,5-Oct-22,,5-Oct-22,Magnoliopsida,Malvales,Malvaceae,Androcalva,dicots (two seed leaves),,,,,,,Critically Endangered,Commersonia perkinsiana,,,,,,,,,,,,,,Endemic,,,,,,,,,,,,,
86388,Androcalva perlaria,Pearl-like Androcalva,Endangered,Androcalva perlaria,4-Jul-19,,4-Jul-19,Magnoliopsida,Malvales,Malvaceae,Androcalva,dicots (two seed leaves),,,,,,,,,,,,,,,Endangered,Androcalva perlaria,,,,,,,,,,Endemic,,,,,,,,,
87153,Androcalva procumbens, ,Vulnerable,Androcalva procumbens,16-Jul-00,,1-Oct-08,Magnoliopsida,Malvales,Malvaceae,Androcalva,dicots (two seed leaves),,,Vulnerable,Commersonia procumbens,,,,,,,,,,,,,,,,Endemic,,,,,,,,,,,,,,,
84806,Androcalva reticulata, ,,,,,,Magnoliopsida,Malvales,Malvaceae,Androcalva,dicots (two seed leaves),,,,,,,Vulnerable,Commersonia reticulata,,,,,,,,,,,,,,Present,,,,,,,,,,,,,
86861,Androcalva rosea,Sandy Hollow Commersonia,Endangered,Androcalva rosea,8-Jan-08,,11-Apr-14,Magnoliopsida,Malvales,Malvaceae,Androcalva,dicots (two seed leaves),,,Endangered,Commersonia rosea,,,,,,,,,,,,,,,,Endemic,,,,,,,,,,,,,,,
87951,Androcalva rossii,Blackfellow's Hemp,,,,,,Magnoliopsida,Malvales,Malvaceae,Androcalva,dicots (two seed leaves),,,,,,,,,,,,,Critically Endangered,Androcalva rossii,,,Least Concern,Androcalva rossii,,,,,,,,,,,,,,,,,
87367,Androcalva tatei,Trailing Commersonia,,,,,,Magnoliopsida,Malvales,Malvaceae,Androcalva,dicots (two seed leaves),,,,,,,,,,,,,Critically Endangered,Androcalva tatei,,,,,,,,,,,,,,,,,,,,,
4018,Andropogon virginicus,"Whisky Grass, Broomsedge",,,,,,Liliopsida,Cyperales,Poaceae,Andropogon,monocots (single seed leaf),,,,,,,,,,,,,,,,,Least Concern,Andropogon virginicus,,,,,,,,,,,,,,,,,
90511,Anepischetosia maccoyi,Highlands Forest-skink,,,,,,Reptilia,Squamata,Scincidae,Anepischetosia,reptiles,,,,,,,,,Endangered,Anepyschetosia maccoyi,,,,,,,Least Concern,Anepischetosia maccoyi,,,,,Present,,,,,,,,,,,,
2270,Angianthus brachypappus,Spreading Cup-flower,,,,,,Magnoliopsida,Asterales,Asteraceae,Angianthus,dicots (two seed leaves),,,,,,,,,,,,,Endangered,Angianthus brachypappus,,,,,,,,,,,,,,,,,,,,,
43575,Angianthus phyllocalymmeus,Silver Candles,Vulnerable,Pleuropappus phyllocalymmeus,16-Jul-00,,17-Dec-13,Magnoliopsida,Asterales,Asteraceae,Angianthus,dicots (two seed leaves),,,,,,,,,Vulnerable,Pleuropappus phyllocalymmeus,,,,,,,,,,,,,Endemic,,,,,,,,,,,,
11271,Angiopteris evecta,Giant Fern,,,,,,Polypodiatae,Marattiales,Marattiaceae,Angiopteris,"bracken, ferns",,,Endangered,Angiopteris evecta,Vulnerable,Angiopteris evecta,,,,,,,,,,,,,,Present,Present,Present,,,,,,,,,,,,,
3215,Angophora bakeri,Narrow-leaved Apple,,,,,,Magnoliopsida,Myrtales,Myrtaceae,Angophora,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Angophora bakeri,,,,,,,,,,,,,,,,,
17073,Angophora bakeri subsp. bakeri,Narrow-leaved Apple,,,,,,Magnoliopsida,Myrtales,Myrtaceae,Angophora,dicots (two seed leaves),,,Endangered,Angophora exul,,,,,,,,,,,,,,,,Present,,,,,,,,,,,,,,,
14931,Angophora costata,"Smooth-barked Apple, Red-barked Apple Tree, Brown Apple Tree, Red Gum, Sydney Red Gum, Sydney Rusty Gum",,,,,,Magnoliopsida,Myrtales,Myrtaceae,Angophora,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Angophora costata,,,,,,,,,,,,,,,,,
18029,Angophora floribunda,"Rough-barked Apple, Roughbark Apple, Apple Box (Qld), Apple, Boondah, Gum Myrtle, Rusty Gum",,,,,,Magnoliopsida,Myrtales,Myrtaceae,Angophora,dicots (two seed leaves),,,,,,,,,,,,,Endangered,Angophora floribunda,,,Near Threatened,Angophora floribunda,,,,,,,,,,,,,,,,,
15307,Angophora hispida,Dwarf Apple,,,,,,Magnoliopsida,Myrtales,Myrtaceae,Angophora,dicots (two seed leaves),,,,,,,,,,,,,,,,,Near Threatened,Angophora hispida,,,,,,,,,,,,,,,,,
64832,Angophora inopina,Charmhaven Apple,Vulnerable,Angophora inopina,16-Jul-00,,26-Mar-08,Magnoliopsida,Myrtales,Myrtaceae,Angophora,dicots (two seed leaves),,,Vulnerable,Angophora inopina,,,,,,,,,,,,,Near Threatened,Angophora inopina,,Endemic,,,,,,,,,,,,,,,
68423,Angophora leiocarpa,"Apple, Rusty Gum, Smooth-barked Apple",,,,,,Magnoliopsida,Myrtales,Myrtaceae,Angophora,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Angophora leiocarpa,,,,,,,,,,,,,,,,,
4769,Angophora melanoxylon,Coolabah Apple,,,,,,Magnoliopsida,Myrtales,Myrtaceae,Angophora,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Angophora melanoxylon,,,,,,,,,,,,,,,,,
56088,Angophora robur,Sandstone Rough-barked Apple,Vulnerable,Angophora robur,16-Jul-00,,3-Jul-08,Magnoliopsida,Myrtales,Myrtaceae,Angophora,dicots (two seed leaves),,,Vulnerable,Angophora robur,,,,,,,,,,,,,Least Concern,Angophora robur,,Endemic,,,,,,,,,,,,,,,
7853,Angophora subvelutina,"Broad-leaved Apple, Creek Apple, Broadleaf Apple,",,,,,,Magnoliopsida,Myrtales,Myrtaceae,Angophora,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Angophora subvelutina,,,,,,,,,,,,,,,,,
13072,Angophora woodsiana,Smudgee,,,,,,Magnoliopsida,Myrtales,Myrtaceae,Angophora,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Angophora woodsiana,,,,,,,,,,,,,,,,,
69085,Anguilla australis,"Southern Shortfin Eel, Australian Shortfinned Eel, Freshwater Eel, River Eel, Shortfin Eel, Short-fin Eel, Shortfinned Eel, Short-finned Eel, Silver Eel, Yellow Eel",,,,,,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,ray-finned fishes,,,,,,,,,,,,,,,,,Near Threatened,Anguilla australis,,,,,,,,,,,,,,,,,
88744,Anguilla bicolor,Indonesian Shortfin Eel,,,,,,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,ray-finned fishes,,,,,,,,,,,,,,,,,Near Threatened,Anguilla bicolor,,,,,,,,,,,,,,,,,
60698,Anguilla obscura,South pacific Eel,,,,,,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,ray-finned fishes,,,,,,,,,,,,,,,,,Data Deficient,Anguilla obscura,,,,,,,,,,,,,,,,,
60689,Anguilla reinhardtii,Longfin Eel,,,,,,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,ray-finned fishes,,,,,,,,,,,,,,,,,Least Concern,Anguilla reinhardtii,,,,,,,,,,,,,,,,,
84045,Anhinga novaehollandiae,"Australasian Darter, Australian Darter",,,,,,Aves,Pelecaniformes,Anhingidae,Anhinga,birds,,,,,,,,,,,,,,,,,Least Concern,Anhinga novaehollandiae,,,,,,,,,,,,,,,,,
91225,Anhinga novaehollandiae novaehollandiae,Australian Darter,,,,,,Aves,Pelecaniformes,Anhingidae,Anhinga,birds,,,,,,,,,Rare,Anhinga novaehollandiae novaehollandiae,,,,,,,,,,,,,,,,,,,,,,,,,
21241,Anigozanthos bicolor subsp. minor,"Little Kangaroo Paw, Two-coloured Kangaroo Paw, Small Two-colour Kangaroo Paw",Endangered,Anigozanthos bicolor subsp. minor,16-Jul-00,,,Liliopsida,Liliales,Haemodoraceae,Anigozanthos,monocots (single seed leaf),,,,,,,,,,,,,,,Vulnerable,Anigozanthos bicolor subsp. minor,,,,,,,,,,Endemic,,,,,,,,,
3435,Anigozanthos viridis subsp. terraspectans,Dwarf Green Kangaroo Paw,Vulnerable,Anigozanthos viridis subsp. terraspectans,16-Jul-00,,16-Dec-08,Liliopsida,Liliales,Haemodoraceae,Anigozanthos,monocots (single seed leaf),,,,,,,,,,,,,,,Vulnerable,Anigozanthos viridis subsp. terraspectans,,,,,,,,,,Endemic,,,,,,,,,
87960,Anilios affinis,Small-headed Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios affinis,,,,,,,,,,,,,,,,,
88337,Anilios ammodytes,Sand-diving Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios ammodytes,,,,,,,,,,,,,,,,,
88338,Anilios aspina,a blind snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios aspina,,,,,,,,,,,,,,,,,
88335,Anilios australis,Southern Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios australis,,,,,,,,,,,,,,,,,
88336,Anilios batillus,a blind snake ,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Data Deficient,Anilios batillus,,,,,,,,,,,,,,,,,
88339,Anilios bicolor,Dark-spined Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios bicolor,,,,,,,,,,,,,,,,,
87958,Anilios bituberculatus,Prong-snouted Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios bituberculatus,,,,,,,,,,,,,,,,,
88346,Anilios broomi,Faint-striped Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios broomi,,,,,,,,,,,,,,,,,
87959,Anilios centralis,Centralian Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios centralis,,,,,,,,,,,,,,,,,
88347,Anilios chamodracaena,Cape York Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios chamodracaena,,,,,,,,,,,,,,,,,
88348,Anilios diversus,Nothern Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios diversus,,,,,,,,,,,,,,,,,
87961,Anilios endoterus,Interior Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,Endangered,Ramphotyphlops endoterus,,,,,,,,,,,,,Least Concern,Anilios endoterus,,Present,,,,,,,,,,,,,,,
88340,Anilios fossor,a blind snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios fossor,,,,,,,,,,,,,,,,,
88350,Anilios ganei,a blind snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios ganei,,,,,,,,,,,,,,,,,
88351,Anilios grypus,"Beaked Blind Snake, Long-beaked Blind Snake",,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios grypus,,,,,,,,,,,,,,,,,
88352,Anilios guentheri,Top End Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios guentheri,,,,,,,,,,,,,,,,,
88353,Anilios hamatus,Pale-headed Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios hamatus,,,,,,,,,,,,,,,,,
88354,Anilios howi,Kimberley Deep-soil Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Data Deficient,Anilios howi,,,,,,,,,,,,,,,,,
88341,Anilios insperatus,Fassifern Blind Snake,Critically Endangered,Anilios insperatus,20-Mar-23,,20-Mar-23,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,Critically Endangered,Anilios insperatus,,,,,,,,,Critically Endangered,Anilios insperatus,,,,Endemic,,,,,,,,,,,,,
88355,Anilios kimberleyensis,Kimberley Shallow-soil Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios kimberleyensis,,,,,,,,,,,,,,,,,
93733,Anilios leptosoma,Murchison Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios leptosomus,,,,,,,,,,,,,,,,,
88357,Anilios leucoproctus,Cape York Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios leucoproctus,,,,,,,,,,,,,,,,,
88358,Anilios ligatus,Robust Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios ligatus,,,,,,,,,,,,,,,,,
88342,Anilios longissimus,a blind snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Data Deficient,Anilios longissimus,,,,,,,,,,,,,,,,,
88359,Anilios margaretae,Buff-snouted Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios margaretae,,,,,,,,,,,,,,,,,
93734,Anilios micromomma,Small-eyed Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Data Deficient,Anilios micrommus,,,,,,,,,,,,,,,,,
88361,Anilios minimus,Groote Dwarf Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios minimus,,,,,,,,,,,,,,,,,
88362,Anilios nema,a blind snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios nema,,,,,,,,,,,,,,,,,
88363,Anilios nigrescens,Blackish Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios nigrescens,,,,,,,,,,,,,,,,,
88364,Anilios pilbarensis,Pilbara Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios pilbarensis,,,,,,,,,,,,,,,,,
88365,Anilios pinguis,"Fat Blind Snake, Rotund Blind Snake",,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios pinguis,,,,,,,,,,,,,,,,,
88367,Anilios proximus,Proximus Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios proximus,,,,,,,,,,,,,,,,,
88343,Anilios robertsi,Fassifern Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Data Deficient,Anilios robertsi,,,,,,,,,,,,,,,,,
88368,Anilios silvia,Cooloola Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,Near Threatened,Anilios silvia,,,,,,,,,Least Concern,Anilios silvia,,,,Present,,,,,,,,,,,,,
88344,Anilios splendidus,a  blind snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Data Deficient,Anilios splendidus,,,,,,,,,,,,,,,,,
88369,Anilios tovelli,Darwin Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios tovelli,,,,,,,,,,,,,,,,,
88370,Anilios troglodytes,Sandamara Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios troglodytes,,,,,,,,,,,,,,,,,
88371,Anilios unguirostris,Claw-snouted Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios unguirostris,,,,,,,,,,,,,,,,,
88372,Anilios waitii,Beaked Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios waitii,,,,,,,,,,,,,,,,,
88373,Anilios wiedii,Brown-snouted Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios wiedii,,,,,,,,,,,,,,,,,
88374,Anilios yampiensis,Yampi Blind Snake,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Data Deficient,Anilios yampiensis,,,,,,,,,,,,,,,,,
88375,Anilios yirrikalae,Yirrkala,,,,,,Reptilia,Squamata,Typhlopidae,Anilios,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anilios yirrikalae,,,,,,,,,,,,,,,,,
7137,Aniseia martinicensis, ,,,,,,Magnoliopsida,Solanales,Convolvulaceae,Aniseia,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Aniseia martinicensis,,,,,,,,,,,,,,,,,
60699,Anodontiglanis dahli,Toothless Catfish/Eeltail,,,,,,Actinopterygii,Siluriformes,Plotosidae,Anodontiglanis,ray-finned fishes,,,,,,,,,,,,,,,,,Least Concern,Anodontiglanis dahli,,,,,,,,,,,,,,,,,
3099,Anodopetalum biglandulosum, ,,,,,,Magnoliopsida,Rosales,Cunoniaceae,Anodopetalum,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Anodopetalum biglandulosum,,,,,,,,,,,,,,,,,
84629,Anoectangium bellii,Kiwi Cave-moss,,,,,,Bryopsida,Pottiales,Pottiaceae,Anoectangium,true mosses,,,,,,,,,,,,,Critically Endangered ,Anoectangium bellii,,,,,,,,,,,Present,,,,,,,,,,
6751,Anoectochilus yatesiae, ,,,,,,Liliopsida,Orchidales,Orchidaceae,Anoectochilus,monocots (single seed leaf),,,,,,,Near Threatened,Anoectochilus yatesiae,,,,,,,,,,,,,,Present,,,,,,,,,,,,,
84123,Anoglypta launcestonensis,a land snail,,,,,,Gastropoda,Pulmonata,Caryodidae,Anoglypta,"snails, slugs",,,,,,,,,,,,,,,,,Near Threatened,Anoglypta launcestonensis,,,,,,,,,,,,,,,,,
15555,Anogramma leptophylla,Annual Fern,,,,,,Polypodiatae,Pteridales,Adiantaceae,Anogramma,"bracken, ferns",,,,,,,,,Rare,Anogramma leptophylla,Vulnerable,Anogramma leptophylla,,,,,,,,Present,,,Present,Present,Present,Present,,,,,,,,,
59227,Anomalopus leuckartii,a skink,,,,,,Reptilia,Squamata,Scincidae,Anomalopus,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anomalopus leuckartii,,,,,,,,,,,,,,,,,
25934,Anomalopus mackayi,"Five-clawed Worm-skink, Long-legged Worm-skink",Vulnerable,Anomalopus mackayi,16-Jul-00,,26-Mar-08,Reptilia,Squamata,Scincidae,Anomalopus,reptiles,,,Endangered,Anomalopus mackayi,,,Endangered,Anomalopus mackayi,,,,,,,,,Least Concern,Anomalopus mackayi,,Present,,Present,,,,,,,,,,,,,
25935,Anomalopus swansoni,a skink,,,,,,Reptilia,Squamata,Scincidae,Anomalopus,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anomalopus swansoni,,,,,,,,,,,,,,,,,
59228,Anomalopus verreauxi,a skink,,,,,,Reptilia,Squamata,Scincidae,Anomalopus,reptiles,,,,,,,,,,,,,,,,,Least Concern,Anomalopus verreauxii,,,,,,,,,,,,,,,,,
83590,Anoplocapros lenticularis,Whitebarred Boxfish,,,,,,Actinopterygii,Tetraodontiformes,Ostraciidae,Anoplocapros,ray-finned fishes,,,,,,,,,,,,,,,,,Least Concern,Anoplocapros lenticularis,,,,,,,,,,,,,,,,,
91286,Anous albivitta,"Grey Noddy, Grey Ternlet",,,,,,Aves,Charadriiformes,Laridae,Anous,birds,,,Vulnerable,Procelsterna cerulea,,,,,,,,,,,,,Least Concern,Anous ceruleus,,Present,,,,,,,,,,,,,,,Present
824,Anous minutus,Black Noddy,,,,,,Aves,Charadriiformes,Laridae,Anous,birds,,,,,,,,,,,,,,,,,Least Concern,Anous minutus,,,,Present,,,,,,,,,,,,,Present
825,Anous stolidus,Common Noddy,,,,Listed,,Aves,Charadriiformes,Laridae,Anous,birds,,,,,,,,,,,,,,,,,Least Concern,Anous stolidus,,,Present,Present,,,,Present,Present,,,Present,,,,,Present
826,Anous tenuirostris,Lesser Noddy,,,,,,Aves,Charadriiformes,Laridae,Anous,birds,,,,,,,,,,,,,,,,,Least Concern,Anous tenuirostris,,,,,,,,,,,,,,,,,Present
26000,Anous tenuirostris melanops,Australian Lesser Noddy,Vulnerable,Anous tenuirostris melanops,16-Jul-00,,1-Oct-15,Aves,Charadriiformes,Laridae,Anous,birds,,,,,,,,,,,,,,,Endangered,Anous tenuirostris melanops,,,,,,,,,,Present,Present,,,,,,,,Present
68448,Anoxypristis cuspidata,"Narrow Sawfish, Knifetooth Sawfish",,,,Listed,,Chondrichthyes,Rajiformes,Pristidae,Anoxypristis,sharks,,,,,,,,,,,,,,,,,Critically Endangered,Anoxypristis cuspidata,,,Present,Present,,,,Present,,,,,,,,,
978,Anseranas semipalmata,Magpie Goose,,,,,,Aves,Anseriformes,Anseranatidae,Anseranas,birds,,,Vulnerable,Anseranas semipalmata,,,,,Endangered,Anseranas semipalmata,,,Vulnerable ,Anseranas semipalmata,,,Least Concern,Anseranas semipalmata,,Present,Present,Present,Present,,Present,Present,,,,,,,,,
92544,Anstisia alba,"White-bellied Frog, Creek Frog",Critically Endangered,Geocrinia alba,4-Jul-19,,4-Jul-19,Amphibia,Anura,Myobatrachidae,Anstisia,frogs,,,,,,,,,,,,,,,Critically Endangered,Anstisia alba,Critically Endangered,Geocrinia alba,,,,,,,,Endemic,,,,,,,,,
92545,Anstisia lutea,Saffron Frog,,,,,,Amphibia,Anura,Myobatrachidae,Anstisia,frogs,,,,,,,,,,,,,,,,,Least Concern,Geocrinia lutea,,,,,,,,,,,,,,,,,
92546,Anstisia rosea,Roseate Frog,,,,,,Amphibia,Anura,Myobatrachidae,Anstisia,frogs,,,,,,,,,,,,,,,,,Least Concern,Geocrinia rosea,,,,,,,,,,,,,,,,,
92547,Anstisia vitellina,Orange-bellied Frog,Vulnerable,Geocrinia vitellina,16-Jul-00,,,Amphibia,Anura,Myobatrachidae,Anstisia,frogs,,,,,,,,,,,,,,,Vulnerable,Anstisia vitellina,Vulnerable,Geocrinia vitellina,,,,,,,,Endemic,,,,,,,,,
64703,Antaresia childreni,Children's Python,,,,,,Reptilia,Squamata,Pythonidae,Antaresia,reptiles,,,,,,,,,,,,,,,,,Least Concern,Antaresia childreni,,,,,,,,,,,,,,,,,
64704,Antaresia maculosa,Spotted Python,,,,,,Reptilia,Squamata,Pythonidae,Antaresia,reptiles,,,,,,,,,,,,,,,,,Least Concern,Antaresia maculosa,,,,,,,,,,,,,,,,,
64705,Antaresia perthensis,Pygmy Python,,,,,,Reptilia,Squamata,Pythonidae,Antaresia,reptiles,,,,,,,,,,,,,,,,,Least Concern,Antaresia perthensis,,,,,,,,,,,,,,,,,
64706,Antaresia stimsoni,Stimson's Python,,,,,,Reptilia,Squamata,Boidae,Antaresia,reptiles,,,Vulnerable,Antaresia stimsoni,,,,,,,,,,,,,Least Concern,Antaresia stimsoni,,Present,,,,,,,,,,,,,,,
343,Antechinomys laniger,Kultarr,,,,,,Mammalia,Polyprotodonta,Dasyuridae,Antechinomys,mammals,,,Endangered,Antechinomys laniger,,,,,,,,,,,,,Least Concern,Antechinomys laniger,,Present,,,,,,,,,,,,,,,
87623,Antechinus adustus,Rusty Antechinus,,,,,,Mammalia,Polyprotodonta,Dasyuridae,Antechinus,mammals,,,,,,,,,,,,,,,,,Least Concern,Antechinus adustus,,,,,,,,,,,,,,,,,
85033,Antechinus agilis,Agile Antechinus,,,,,,Mammalia,Polyprotodonta,Dasyuridae,Antechinus,mammals,,,,,,,,,Endangered,Antechinus agilis,,,,,,,Least Concern,Antechinus agilis,,,,,Present,,,,,,,,,,,,
88218,Antechinus argentus,Silver-headed Antechinus,Endangered,Antechinus argentus,11-May-18,,11-May-18,Mammalia,Polyprotodonta,Dasyuridae,Antechinus,mammals,,,,,,,Endangered,Antechinus argentus,,,,,,,,,,,,,,Endemic,,,,,,,,,,,,,
88217,Antechinus arktos,Black-tailed Antechinus,Endangered,Antechinus arktos,11-May-18,,11-May-18,Mammalia,Polyprotodonta,Dasyuridae,Antechinus,mammals,,,Endangered,Antechinus arktos,,,Endangered,Antechinus arktos,,,,,,,,,,,,Present,,Present,,,,,,,,,,,,,
344,Antechinus bellus,Fawn Antechinus,Vulnerable,Antechinus bellus,3-Dec-15,,3-Dec-15,Mammalia,Polyprotodonta,Dasyuridae,Antechinus,mammals,,,,,Endangered,Antechinus bellus,,,,,,,,,,,Vulnerable,Antechinus bellus,,,Endemic,,,,,,,,,,,,,,
345,Antechinus flavipes,Yellow-footed Antechinus,,,,,,Mammalia,Polyprotodonta,Dasyuridae,Antechinus,mammals,,,,,,,,,Vulnerable,Antechinus flavipes,,,,,,,Least Concern,Antechinus flavipes,,,,,Present,,,,,,,,,,,,
323,Antechinus godmani,Atherton Antechinus,,,,,,Mammalia,Polyprotodonta,Dasyuridae,Antechinus,mammals,,,,,,,,,,,,,,,,,Least Concern,Antechinus godmani,,,,,,,,,,,,,,,,,
324,Antechinus leo,Cinnamon Antechinus,,,,,,Mammalia,Polyprotodonta,Dasyuridae,Antechinus,mammals,,,,,,,,,,,,,,,,,Least Concern,Antechinus leo,,,,,,,,,,,,,,,,,
325,Antechinus minimus,Swamp Antechinus,,,,,,Mammalia,Polyprotodonta,Dasyuridae,Antechinus,mammals,,,,,,,,,,,,,,,,,Least Concern,Antechinus minimus,,,,,Present,,,,,,,,,,,,
83086,Antechinus minimus maritimus,Swamp Antechinus (mainland),Vulnerable,Antechinus minimus maritimus,5-May-16,,5-May-16,Mammalia,Polyprotodonta,Dasyuridae,Antechinus,mammals,,,,,,,,,Endangered,Antechinus minimus maritimus,,,Vulnerable,Antechinus minimus maritimus,,,,,,,,,Present,,Present,,,,,,,,,,
